지점,지점명,일시,기온(°C),강수량(mm),습도(%),전운량(10분위),시정(10m),date,시간,PM10,PM25
108,서울,2023-10-01 04:00:00,15.4,0.0,82,0,2000,2023-10-01,4,37.0,12.0
108,서울,2023-10-01 05:00:00,15.3,0.0,82,0,2000,2023-10-01,5,32.0,10.0
108,서울,2023-10-01 06:00:00,14.9,0.0,82,0,2000,2023-10-01,6,33.0,9.0
108,서울,2023-10-01 07:00:00,14.4,0.0,82,0,2000,2023-10-01,7,35.0,13.0
108,서울,2023-10-01 08:00:00,14.8,0.0,75,0,2000,2023-10-01,8,34.0,14.0
108,서울,2023-10-01 09:00:00,16.3,0.0,68,0,2000,2023-10-01,9,32.0,14.0
108,서울,2023-10-01 10:00:00,17.8,0.0,60,0,2000,2023-10-01,10,28.0,9.0
108,서울,2023-10-01 11:00:00,19.7,0.0,54,0,2000,2023-10-01,11,24.0,9.0
108,서울,2023-10-01 12:00:00,21.3,0.0,45,0,2000,2023-10-01,12,20.0,4.0
108,서울,2023-10-01 13:00:00,22.4,0.0,40,0,2000,2023-10-01,13,17.0,9.0
108,서울,2023-10-01 14:00:00,22.6,0.0,38,1,2000,2023-10-01,14,17.0,1.0
108,서울,2023-10-01 15:00:00,23.4,0.0,37,1,2000,2023-10-01,15,18.0,7.0
108,서울,2023-10-01 16:00:00,22.6,0.0,39,2,2000,2023-10-01,16,20.0,8.0
108,서울,2023-10-01 17:00:00,22.6,0.0,49,2,2000,2023-10-01,17,21.0,8.0
108,서울,2023-10-01 18:00:00,21.0,0.0,56,0,2000,2023-10-01,18,20.0,5.0
108,서울,2023-10-01 19:00:00,19.9,0.0,61,0,2000,2023-10-01,19,18.0,8.0
108,서울,2023-10-01 20:00:00,19.2,0.0,59,1,2000,2023-10-01,20,21.0,7.0
108,서울,2023-10-01 21:00:00,18.5,0.0,50,0,2000,2023-10-01,21,18.0,6.0
108,서울,2023-10-01 22:00:00,17.7,0.0,52,0,2000,2023-10-01,22,19.0,7.0
108,서울,2023-10-01 23:00:00,16.7,0.0,54,1,2000,2023-10-01,23,17.0,7.0
108,서울,2023-10-02 00:00:00,16.1,0.0,57,0,2000,2023-10-02,0,17.0,14.0
108,서울,2023-10-02 01:00:00,15.1,0.0,60,0,2000,2023-10-02,1,17.0,8.0
108,서울,2023-10-02 02:00:00,14.6,0.0,66,0,2000,2023-10-02,2,19.0,10.0
108,서울,2023-10-02 03:00:00,14.1,0.0,66,0,2000,2023-10-02,3,19.0,8.0
108,서울,2023-10-02 04:00:00,13.7,0.0,68,0,2000,2023-10-02,4,16.0,8.0
108,서울,2023-10-02 05:00:00,13.4,0.0,75,0,2000,2023-10-02,5,16.0,8.0
108,서울,2023-10-02 06:00:00,13.1,0.0,76,0,2000,2023-10-02,6,21.0,9.0
108,서울,2023-10-02 07:00:00,12.9,0.0,77,0,2000,2023-10-02,7,18.0,8.0
108,서울,2023-10-02 08:00:00,13.9,0.0,78,0,2000,2023-10-02,8,23.0,10.0
108,서울,2023-10-02 09:00:00,16.7,0.0,68,0,2000,2023-10-02,9,23.0,13.0
108,서울,2023-10-02 10:00:00,19.1,0.0,58,1,2000,2023-10-02,10,24.0,16.0
108,서울,2023-10-02 11:00:00,21.2,0.0,48,1,2000,2023-10-02,11,20.0,8.0
108,서울,2023-10-02 12:00:00,22.6,0.0,38,0,2000,2023-10-02,12,20.0,13.0
108,서울,2023-10-02 13:00:00,23.3,0.0,35,3,2000,2023-10-02,13,16.0,8.0
108,서울,2023-10-02 14:00:00,24.1,0.0,34,4,2000,2023-10-02,14,19.0,6.0
108,서울,2023-10-02 15:00:00,24.2,0.0,30,5,2000,2023-10-02,15,15.0,6.0
108,서울,2023-10-02 16:00:00,24.3,0.0,32,4,2000,2023-10-02,16,16.0,8.0
108,서울,2023-10-02 17:00:00,23.1,0.0,34,7,2000,2023-10-02,17,17.0,8.0
108,서울,2023-10-02 18:00:00,21.3,0.0,38,6,2000,2023-10-02,18,18.0,4.0
108,서울,2023-10-02 19:00:00,19.7,0.0,49,6,2000,2023-10-02,19,19.0,8.0
108,서울,2023-10-02 20:00:00,18.6,0.0,54,5,2000,2023-10-02,20,25.0,11.0
108,서울,2023-10-02 21:00:00,18.0,0.0,51,4,2000,2023-10-02,21,26.0,14.0
108,서울,2023-10-02 22:00:00,17.3,0.0,56,0,2000,2023-10-02,22,25.0,13.0
108,서울,2023-10-02 23:00:00,16.7,0.0,60,2,2000,2023-10-02,23,24.0,14.0
108,서울,2023-10-03 00:00:00,15.9,0.0,63,1,2000,2023-10-03,0,25.0,13.0
108,서울,2023-10-03 01:00:00,15.3,0.0,66,0,2000,2023-10-03,1,23.0,13.0
108,서울,2023-10-03 02:00:00,14.9,0.0,68,1,2000,2023-10-03,2,21.0,15.0
108,서울,2023-10-03 03:00:00,14.4,0.0,73,7,2000,2023-10-03,3,20.0,10.0
108,서울,2023-10-03 04:00:00,14.4,0.0,70,6,2000,2023-10-03,4,22.0,14.0
108,서울,2023-10-03 05:00:00,14.6,0.0,72,7,2000,2023-10-03,5,18.0,10.0
108,서울,2023-10-03 06:00:00,14.7,0.0,70,8,2000,2023-10-03,6,20.0,9.0
108,서울,2023-10-03 07:00:00,14.8,0.0,70,8,2000,2023-10-03,7,19.0,11.0
108,서울,2023-10-03 08:00:00,15.8,0.0,69,9,2000,2023-10-03,8,25.0,10.0
108,서울,2023-10-03 09:00:00,16.6,0.0,68,9,2000,2023-10-03,9,21.0,10.0
108,서울,2023-10-03 10:00:00,17.4,0.0,65,9,2000,2023-10-03,10,25.0,16.0
108,서울,2023-10-03 11:00:00,17.5,0.0,64,9,2000,2023-10-03,11,22.0,10.0
108,서울,2023-10-03 12:00:00,18.0,0.0,66,9,2000,2023-10-03,12,20.0,10.0
108,서울,2023-10-03 13:00:00,19.3,0.0,61,9,2000,2023-10-03,13,18.0,10.0
108,서울,2023-10-03 14:00:00,20.4,0.0,55,9,2000,2023-10-03,14,19.0,8.0
108,서울,2023-10-03 15:00:00,22.1,0.0,49,5,2000,2023-10-03,15,19.0,12.0
108,서울,2023-10-03 16:00:00,22.1,0.0,52,4,2000,2023-10-03,16,18.0,8.0
108,서울,2023-10-03 17:00:00,22.0,0.0,52,4,2000,2023-10-03,17,18.0,10.0
108,서울,2023-10-03 18:00:00,20.6,0.0,56,1,2000,2023-10-03,18,18.0,9.0
108,서울,2023-10-03 19:00:00,19.1,0.0,62,1,2000,2023-10-03,19,19.0,8.0
108,서울,2023-10-03 20:00:00,18.2,0.0,65,2,2000,2023-10-03,20,20.0,12.0
108,서울,2023-10-03 21:00:00,17.4,0.0,70,0,2000,2023-10-03,21,20.0,9.0
108,서울,2023-10-03 22:00:00,16.7,0.0,74,0,2000,2023-10-03,22,21.0,13.0
108,서울,2023-10-03 23:00:00,16.4,0.0,76,0,2000,2023-10-03,23,24.0,14.0
108,서울,2023-10-04 00:00:00,15.8,0.0,78,0,2000,2023-10-04,0,24.0,14.0
108,서울,2023-10-04 01:00:00,15.4,0.0,82,4,2000,2023-10-04,1,21.0,12.0
108,서울,2023-10-04 02:00:00,14.9,0.0,83,3,2000,2023-10-04,2,21.0,8.0
108,서울,2023-10-04 03:00:00,14.6,0.0,84,0,2000,2023-10-04,3,19.0,11.0
108,서울,2023-10-04 04:00:00,14.6,0.0,86,6,2000,2023-10-04,4,21.0,9.0
108,서울,2023-10-04 05:00:00,14.6,0.0,86,6,2000,2023-10-04,5,20.0,12.0
108,서울,2023-10-04 06:00:00,14.6,0.0,86,6,2000,2023-10-04,6,20.0,14.0
108,서울,2023-10-04 07:00:00,14.2,0.0,86,5,2000,2023-10-04,7,19.0,10.0
108,서울,2023-10-04 08:00:00,14.9,0.0,86,5,2000,2023-10-04,8,25.0,17.0
108,서울,2023-10-04 09:00:00,17.1,0.0,80,3,2000,2023-10-04,9,28.0,17.0
108,서울,2023-10-04 10:00:00,19.5,0.0,72,7,2000,2023-10-04,10,29.0,23.0
108,서울,2023-10-04 11:00:00,21.3,0.0,61,5,2000,2023-10-04,11,,
108,서울,2023-10-04 12:00:00,22.0,0.0,59,8,2000,2023-10-04,12,,
108,서울,2023-10-04 13:00:00,23.2,0.0,54,8,2000,2023-10-04,13,28.0,18.0
108,서울,2023-10-04 14:00:00,23.0,0.0,58,9,2000,2023-10-04,14,36.0,24.0
108,서울,2023-10-04 15:00:00,22.2,0.0,62,10,2000,2023-10-04,15,33.0,17.0
108,서울,2023-10-04 16:00:00,19.1,0.0,72,10,1928,2023-10-04,16,20.0,10.0
108,서울,2023-10-04 17:00:00,17.0,10.2,87,10,184,2023-10-04,17,15.0,6.0
108,서울,2023-10-04 18:00:00,17.0,4.5,90,10,1266,2023-10-04,18,17.0,16.0
108,서울,2023-10-04 19:00:00,17.2,0.0,91,9,650,2023-10-04,19,18.0,10.0
108,서울,2023-10-04 20:00:00,16.8,0.0,87,10,1906,2023-10-04,20,21.0,15.0
108,서울,2023-10-04 21:00:00,16.6,0.0,89,7,1311,2023-10-04,21,22.0,14.0
108,서울,2023-10-04 22:00:00,16.2,0.0,83,8,2000,2023-10-04,22,24.0,12.0
108,서울,2023-10-04 23:00:00,15.8,0.0,64,7,2000,2023-10-04,23,24.0,7.0
108,서울,2023-10-05 00:00:00,14.5,0.0,54,2,2000,2023-10-05,0,27.0,11.0
108,서울,2023-10-05 01:00:00,13.4,0.0,55,6,2000,2023-10-05,1,19.0,6.0
108,서울,2023-10-05 02:00:00,12.9,0.0,51,6,2000,2023-10-05,2,19.0,2.0
108,서울,2023-10-05 03:00:00,12.2,0.0,51,1,2000,2023-10-05,3,22.0,6.0
108,서울,2023-10-05 04:00:00,11.7,0.0,50,1,2000,2023-10-05,4,32.0,3.0
108,서울,2023-10-05 05:00:00,11.1,0.0,50,0,2000,2023-10-05,5,41.0,4.0
108,서울,2023-10-05 06:00:00,10.2,0.0,53,0,2000,2023-10-05,6,49.0,8.0
108,서울,2023-10-05 07:00:00,10.0,0.0,52,0,2000,2023-10-05,7,48.0,6.0
108,서울,2023-10-05 08:00:00,11.0,0.0,51,0,2000,2023-10-05,8,52.0,12.0
108,서울,2023-10-05 09:00:00,12.3,0.0,47,0,2000,2023-10-05,9,52.0,9.0
108,서울,2023-10-05 10:00:00,13.3,0.0,43,0,2000,2023-10-05,10,52.0,11.0
108,서울,2023-10-05 11:00:00,14.8,0.0,41,0,2000,2023-10-05,11,48.0,10.0
108,서울,2023-10-05 12:00:00,16.2,0.0,39,0,2000,2023-10-05,12,45.0,8.0
108,서울,2023-10-05 13:00:00,17.0,0.0,35,0,5000,2023-10-05,13,38.0,10.0
108,서울,2023-10-05 14:00:00,18.3,0.0,35,0,5000,2023-10-05,14,38.0,7.0
108,서울,2023-10-05 15:00:00,18.7,0.0,36,0,3610,2023-10-05,15,34.0,8.0
108,서울,2023-10-05 16:00:00,19.2,0.0,35,0,3916,2023-10-05,16,30.0,9.0
108,서울,2023-10-05 17:00:00,18.3,0.0,37,0,4379,2023-10-05,17,28.0,6.0
108,서울,2023-10-05 18:00:00,16.6,0.0,41,2,3983,2023-10-05,18,27.0,5.0
108,서울,2023-10-05 19:00:00,15.6,0.0,43,0,4257,2023-10-05,19,26.0,6.0
108,서울,2023-10-05 20:00:00,14.6,0.0,48,3,3953,2023-10-05,20,27.0,10.0
108,서울,2023-10-05 21:00:00,14.2,0.0,49,8,3931,2023-10-05,21,24.0,7.0
108,서울,2023-10-05 22:00:00,13.6,0.0,52,8,3662,2023-10-05,22,24.0,12.0
108,서울,2023-10-05 23:00:00,13.3,0.0,54,7,3772,2023-10-05,23,23.0,8.0
108,서울,2023-10-06 00:00:00,13.5,0.0,53,7,4092,2023-10-06,0,22.0,8.0
108,서울,2023-10-06 01:00:00,12.5,0.0,58,7,3862,2023-10-06,1,22.0,8.0
108,서울,2023-10-06 02:00:00,11.9,0.0,63,4,3571,2023-10-06,2,22.0,5.0
108,서울,2023-10-06 03:00:00,11.3,0.0,66,7,3862,2023-10-06,3,18.0,6.0
108,서울,2023-10-06 04:00:00,11.1,0.0,67,4,3922,2023-10-06,4,19.0,4.0
108,서울,2023-10-06 05:00:00,10.6,0.0,67,5,3949,2023-10-06,5,18.0,7.0
108,서울,2023-10-06 06:00:00,10.0,0.0,71,3,4049,2023-10-06,6,22.0,8.0
108,서울,2023-10-06 07:00:00,9.6,0.0,71,7,4065,2023-10-06,7,24.0,7.0
108,서울,2023-10-06 08:00:00,10.6,0.0,71,8,3239,2023-10-06,8,29.0,13.0
108,서울,2023-10-06 09:00:00,12.9,0.0,60,7,4221,2023-10-06,9,27.0,10.0
108,서울,2023-10-06 10:00:00,14.9,0.0,50,8,4285,2023-10-06,10,28.0,14.0
108,서울,2023-10-06 11:00:00,16.7,0.0,43,5,3906,2023-10-06,11,26.0,11.0
108,서울,2023-10-06 12:00:00,18.3,0.0,41,2,3453,2023-10-06,12,25.0,4.0
108,서울,2023-10-06 13:00:00,19.5,0.0,38,3,4403,2023-10-06,13,23.0,12.0
108,서울,2023-10-06 14:00:00,21.1,0.0,37,7,4625,2023-10-06,14,27.0,12.0
108,서울,2023-10-06 15:00:00,20.9,0.0,34,7,4922,2023-10-06,15,24.0,10.0
108,서울,2023-10-06 16:00:00,20.5,0.0,38,7,4091,2023-10-06,16,20.0,12.0
108,서울,2023-10-06 17:00:00,19.8,0.0,40,9,3592,2023-10-06,17,21.0,7.0
108,서울,2023-10-06 18:00:00,18.8,0.0,51,7,3372,2023-10-06,18,28.0,12.0
108,서울,2023-10-06 19:00:00,17.9,0.0,55,9,3302,2023-10-06,19,29.0,13.0
108,서울,2023-10-06 20:00:00,17.0,0.0,59,9,3133,2023-10-06,20,29.0,13.0
108,서울,2023-10-06 21:00:00,16.5,0.0,59,9,2746,2023-10-06,21,29.0,14.0
108,서울,2023-10-06 22:00:00,16.0,0.0,60,5,2769,2023-10-06,22,30.0,14.0
108,서울,2023-10-06 23:00:00,15.6,0.0,59,10,2780,2023-10-06,23,31.0,14.0
108,서울,2023-10-07 00:00:00,15.1,0.0,60,3,2838,2023-10-07,0,32.0,14.0
108,서울,2023-10-07 01:00:00,14.3,0.0,66,5,2841,2023-10-07,1,26.0,13.0
108,서울,2023-10-07 02:00:00,13.7,0.0,70,6,2832,2023-10-07,2,26.0,13.0
108,서울,2023-10-07 03:00:00,12.8,0.0,75,7,2838,2023-10-07,3,22.0,11.0
108,서울,2023-10-07 04:00:00,12.3,0.0,76,5,2749,2023-10-07,4,24.0,14.0
108,서울,2023-10-07 05:00:00,12.0,0.0,76,6,2693,2023-10-07,5,23.0,10.0
108,서울,2023-10-07 06:00:00,11.9,0.0,77,8,2567,2023-10-07,6,20.0,13.0
108,서울,2023-10-07 07:00:00,11.8,0.0,79,7,2678,2023-10-07,7,20.0,8.0
108,서울,2023-10-07 08:00:00,12.9,0.0,75,8,2633,2023-10-07,8,23.0,10.0
108,서울,2023-10-07 09:00:00,14.8,0.0,69,6,2779,2023-10-07,9,28.0,14.0
108,서울,2023-10-07 10:00:00,17.4,0.0,60,7,3498,2023-10-07,10,28.0,12.0
108,서울,2023-10-07 11:00:00,19.1,0.0,56,7,3785,2023-10-07,11,28.0,13.0
108,서울,2023-10-07 12:00:00,20.2,0.0,49,8,4075,2023-10-07,12,19.0,9.0
108,서울,2023-10-07 13:00:00,20.8,0.0,46,8,3998,2023-10-07,13,15.0,6.0
108,서울,2023-10-07 14:00:00,21.0,0.0,43,10,3803,2023-10-07,14,16.0,3.0
108,서울,2023-10-07 15:00:00,20.8,0.0,43,10,4956,2023-10-07,15,15.0,6.0
108,서울,2023-10-07 16:00:00,21.2,0.0,45,8,4797,2023-10-07,16,14.0,7.0
108,서울,2023-10-07 17:00:00,20.6,0.0,46,9,4396,2023-10-07,17,14.0,5.0
108,서울,2023-10-07 18:00:00,19.7,0.0,51,8,4174,2023-10-07,18,19.0,12.0
108,서울,2023-10-07 19:00:00,18.4,0.0,59,10,3647,2023-10-07,19,19.0,8.0
108,서울,2023-10-07 20:00:00,17.9,0.0,64,10,3587,2023-10-07,20,20.0,17.0
108,서울,2023-10-07 21:00:00,17.5,0.0,65,8,3667,2023-10-07,21,22.0,12.0
108,서울,2023-10-07 22:00:00,16.9,0.0,68,8,2409,2023-10-07,22,23.0,14.0
108,서울,2023-10-07 23:00:00,16.8,0.0,69,9,3806,2023-10-07,23,21.0,11.0
108,서울,2023-10-08 00:00:00,16.4,0.0,72,7,4091,2023-10-08,0,16.0,7.0
108,서울,2023-10-08 01:00:00,15.9,0.0,72,8,4036,2023-10-08,1,16.0,9.0
108,서울,2023-10-08 02:00:00,15.7,0.0,72,8,4204,2023-10-08,2,18.0,4.0
108,서울,2023-10-08 03:00:00,15.5,0.0,74,9,4196,2023-10-08,3,14.0,8.0
108,서울,2023-10-08 04:00:00,15.4,0.0,73,8,4393,2023-10-08,4,14.0,6.0
108,서울,2023-10-08 05:00:00,15.3,0.0,73,8,4165,2023-10-08,5,13.0,5.0
108,서울,2023-10-08 06:00:00,15.2,0.0,72,7,4266,2023-10-08,6,11.0,11.0
108,서울,2023-10-08 07:00:00,15.2,0.0,72,7,4399,2023-10-08,7,12.0,6.0
108,서울,2023-10-08 08:00:00,15.6,0.0,72,9,3763,2023-10-08,8,13.0,8.0
108,서울,2023-10-08 09:00:00,16.4,0.0,70,9,4142,2023-10-08,9,12.0,5.0
108,서울,2023-10-08 10:00:00,17.4,0.0,67,9,3749,2023-10-08,10,15.0,5.0
108,서울,2023-10-08 11:00:00,18.1,0.0,65,9,2670,2023-10-08,11,13.0,6.0
108,서울,2023-10-08 12:00:00,18.5,0.0,64,10,4039,2023-10-08,12,14.0,6.0
108,서울,2023-10-08 13:00:00,18.5,0.0,67,10,3709,2023-10-08,13,14.0,6.0
108,서울,2023-10-08 14:00:00,18.7,0.0,68,10,4278,2023-10-08,14,15.0,12.0
108,서울,2023-10-08 15:00:00,19.1,0.0,67,10,4328,2023-10-08,15,11.0,4.0
108,서울,2023-10-08 16:00:00,19.4,0.0,64,9,4409,2023-10-08,16,10.0,5.0
108,서울,2023-10-08 17:00:00,19.0,0.0,63,9,4963,2023-10-08,17,9.0,3.0
108,서울,2023-10-08 18:00:00,18.4,0.0,62,8,4950,2023-10-08,18,13.0,2.0
108,서울,2023-10-08 19:00:00,17.9,0.0,62,1,4734,2023-10-08,19,15.0,8.0
108,서울,2023-10-08 20:00:00,17.6,0.0,63,8,4405,2023-10-08,20,16.0,9.0
108,서울,2023-10-08 21:00:00,17.3,0.0,63,7,4559,2023-10-08,21,13.0,7.0
108,서울,2023-10-08 22:00:00,17.0,0.0,63,7,4521,2023-10-08,22,13.0,9.0
108,서울,2023-10-08 23:00:00,16.9,0.0,65,7,4440,2023-10-08,23,11.0,4.0
108,서울,2023-10-09 00:00:00,16.5,0.0,65,7,3143,2023-10-09,0,9.0,5.0
108,서울,2023-10-09 01:00:00,16.3,0.0,65,9,4442,2023-10-09,1,10.0,5.0
108,서울,2023-10-09 02:00:00,16.2,0.0,65,1,4554,2023-10-09,2,8.0,2.0
108,서울,2023-10-09 03:00:00,16.0,0.0,64,8,4656,2023-10-09,3,9.0,3.0
108,서울,2023-10-09 04:00:00,15.7,0.0,65,8,4782,2023-10-09,4,11.0,3.0
108,서울,2023-10-09 05:00:00,15.6,0.0,66,8,4887,2023-10-09,5,9.0,3.0
108,서울,2023-10-09 06:00:00,15.5,0.0,67,8,4878,2023-10-09,6,11.0,7.0
108,서울,2023-10-09 07:00:00,15.5,0.0,69,9,4834,2023-10-09,7,10.0,4.0
108,서울,2023-10-09 08:00:00,15.5,0.1,74,10,4115,2023-10-09,8,13.0,6.0
108,서울,2023-10-09 09:00:00,15.5,0.3,80,10,3021,2023-10-09,9,16.0,6.0
108,서울,2023-10-09 10:00:00,16.4,0.1,72,10,4547,2023-10-09,10,18.0,7.0
108,서울,2023-10-09 11:00:00,17.1,0.0,70,9,3760,2023-10-09,11,15.0,7.0
108,서울,2023-10-09 12:00:00,19.0,0.0,64,7,4540,2023-10-09,12,15.0,10.0
108,서울,2023-10-09 13:00:00,20.0,0.0,60,8,3688,2023-10-09,13,14.0,9.0
108,서울,2023-10-09 14:00:00,21.0,0.0,57,6,3841,2023-10-09,14,17.0,13.0
108,서울,2023-10-09 15:00:00,22.2,0.0,54,5,3445,2023-10-09,15,17.0,8.0
108,서울,2023-10-09 16:00:00,22.1,0.0,54,3,3276,2023-10-09,16,19.0,13.0
108,서울,2023-10-09 17:00:00,21.3,0.0,55,1,3212,2023-10-09,17,17.0,6.0
108,서울,2023-10-09 18:00:00,19.8,0.0,60,1,2952,2023-10-09,18,19.0,10.0
108,서울,2023-10-09 19:00:00,18.4,0.0,69,2,3034,2023-10-09,19,21.0,8.0
108,서울,2023-10-09 20:00:00,17.8,0.0,70,6,3005,2023-10-09,20,22.0,8.0
108,서울,2023-10-09 21:00:00,16.8,0.0,69,9,4294,2023-10-09,21,16.0,9.0
108,서울,2023-10-09 22:00:00,15.5,0.7,81,4,3757,2023-10-09,22,11.0,5.0
108,서울,2023-10-09 23:00:00,14.9,0.0,85,6,3154,2023-10-09,23,9.0,5.0
108,서울,2023-10-10 00:00:00,14.1,0.0,87,0,3467,2023-10-10,0,8.0,5.0
108,서울,2023-10-10 01:00:00,13.6,0.0,86,0,3437,2023-10-10,1,11.0,6.0
108,서울,2023-10-10 02:00:00,13.2,0.0,88,0,3030,2023-10-10,2,15.0,10.0
108,서울,2023-10-10 03:00:00,12.8,0.0,88,0,3101,2023-10-10,3,13.0,7.0
108,서울,2023-10-10 04:00:00,12.5,0.0,90,0,2678,2023-10-10,4,14.0,6.0
108,서울,2023-10-10 05:00:00,12.2,0.0,89,0,2444,2023-10-10,5,12.0,7.0
108,서울,2023-10-10 06:00:00,12.1,0.0,89,0,2630,2023-10-10,6,14.0,7.0
108,서울,2023-10-10 07:00:00,11.9,0.0,89,0,2138,2023-10-10,7,19.0,9.0
108,서울,2023-10-10 08:00:00,12.7,0.0,91,0,1021,2023-10-10,8,28.0,17.0
108,서울,2023-10-10 09:00:00,14.7,0.0,84,0,1168,2023-10-10,9,33.0,18.0
108,서울,2023-10-10 10:00:00,17.1,0.0,74,0,1279,2023-10-10,10,32.0,19.0
108,서울,2023-10-10 11:00:00,19.0,0.0,67,0,1701,2023-10-10,11,30.0,16.0
108,서울,2023-10-10 12:00:00,20.6,0.0,55,0,2922,2023-10-10,12,26.0,9.0
108,서울,2023-10-10 13:00:00,21.9,0.0,54,0,2649,2023-10-10,13,18.0,11.0
108,서울,2023-10-10 14:00:00,22.7,0.0,47,0,3327,2023-10-10,14,17.0,12.0
108,서울,2023-10-10 15:00:00,23.3,0.0,40,0,4715,2023-10-10,15,21.0,10.0
108,서울,2023-10-10 16:00:00,23.2,0.0,38,0,3828,2023-10-10,16,17.0,6.0
108,서울,2023-10-10 17:00:00,22.5,0.0,40,0,3915,2023-10-10,17,17.0,9.0
108,서울,2023-10-10 18:00:00,20.5,0.0,45,0,3809,2023-10-10,18,18.0,13.0
108,서울,2023-10-10 19:00:00,18.9,0.0,55,0,3523,2023-10-10,19,23.0,11.0
108,서울,2023-10-10 20:00:00,18.1,0.0,63,0,2998,2023-10-10,20,31.0,17.0
108,서울,2023-10-10 21:00:00,17.2,0.0,65,0,2798,2023-10-10,21,33.0,16.0
108,서울,2023-10-10 22:00:00,16.6,0.0,67,0,2518,2023-10-10,22,30.0,17.0
108,서울,2023-10-10 23:00:00,16.2,0.0,67,0,3003,2023-10-10,23,23.0,12.0
108,서울,2023-10-11 00:00:00,15.4,0.0,71,0,2274,2023-10-11,0,24.0,13.0
108,서울,2023-10-11 01:00:00,15.0,0.0,75,0,2744,2023-10-11,1,23.0,12.0
108,서울,2023-10-11 02:00:00,14.6,0.0,74,0,2839,2023-10-11,2,22.0,13.0
108,서울,2023-10-11 03:00:00,14.2,0.0,77,0,2712,2023-10-11,3,21.0,12.0
108,서울,2023-10-11 04:00:00,13.9,0.0,77,3,2531,2023-10-11,4,22.0,16.0
108,서울,2023-10-11 05:00:00,13.6,0.0,78,2,2555,2023-10-11,5,20.0,12.0
108,서울,2023-10-11 06:00:00,13.4,0.0,77,1,2756,2023-10-11,6,21.0,16.0
108,서울,2023-10-11 07:00:00,13.1,0.0,77,1,2824,2023-10-11,7,24.0,13.0
108,서울,2023-10-11 08:00:00,13.7,0.0,78,5,2701,2023-10-11,8,29.0,18.0
108,서울,2023-10-11 09:00:00,15.6,0.0,68,3,2786,2023-10-11,9,29.0,17.0
108,서울,2023-10-11 10:00:00,17.6,0.0,60,4,2882,2023-10-11,10,31.0,16.0
108,서울,2023-10-11 11:00:00,19.7,0.0,52,1,2768,2023-10-11,11,31.0,17.0
108,서울,2023-10-11 12:00:00,21.3,0.0,48,0,2831,2023-10-11,12,28.0,8.0
108,서울,2023-10-11 13:00:00,22.4,0.0,41,0,3309,2023-10-11,13,25.0,15.0
108,서울,2023-10-11 14:00:00,23.6,0.0,36,0,3530,2023-10-11,14,25.0,10.0
108,서울,2023-10-11 15:00:00,23.4,0.0,34,0,3152,2023-10-11,15,24.0,13.0
108,서울,2023-10-11 16:00:00,23.8,0.0,36,1,3108,2023-10-11,16,23.0,14.0
108,서울,2023-10-11 17:00:00,22.6,0.0,37,1,3096,2023-10-11,17,23.0,14.0
108,서울,2023-10-11 18:00:00,20.7,0.0,40,0,3248,2023-10-11,18,27.0,13.0
108,서울,2023-10-11 19:00:00,19.0,0.0,51,0,2910,2023-10-11,19,28.0,14.0
108,서울,2023-10-11 20:00:00,17.8,0.0,53,0,2854,2023-10-11,20,29.0,15.0
108,서울,2023-10-11 21:00:00,16.8,0.0,53,0,2825,2023-10-11,21,29.0,16.0
108,서울,2023-10-11 22:00:00,16.1,0.0,60,0,2407,2023-10-11,22,33.0,21.0
108,서울,2023-10-11 23:00:00,15.6,0.0,61,0,2454,2023-10-11,23,31.0,18.0
108,서울,2023-10-12 00:00:00,15.1,0.0,63,0,2512,2023-10-12,0,34.0,17.0
108,서울,2023-10-12 01:00:00,14.4,0.0,69,0,2632,2023-10-12,1,27.0,15.0
108,서울,2023-10-12 02:00:00,13.7,0.0,70,0,2530,2023-10-12,2,27.0,17.0
108,서울,2023-10-12 03:00:00,13.1,0.0,73,0,2459,2023-10-12,3,24.0,14.0
108,서울,2023-10-12 04:00:00,12.7,0.0,74,0,2361,2023-10-12,4,22.0,15.0
108,서울,2023-10-12 05:00:00,12.5,0.0,76,0,2278,2023-10-12,5,23.0,15.0
108,서울,2023-10-12 06:00:00,12.3,0.0,80,0,2180,2023-10-12,6,24.0,17.0
108,서울,2023-10-12 07:00:00,12.0,0.0,82,0,2031,2023-10-12,7,25.0,14.0
108,서울,2023-10-12 08:00:00,13.0,0.0,77,0,2125,2023-10-12,8,30.0,19.0
108,서울,2023-10-12 09:00:00,15.3,0.0,68,2,2295,2023-10-12,9,34.0,18.0
108,서울,2023-10-12 10:00:00,18.1,0.0,58,2,2232,2023-10-12,10,43.0,19.0
108,서울,2023-10-12 11:00:00,20.2,0.0,51,3,2075,2023-10-12,11,42.0,21.0
108,서울,2023-10-12 12:00:00,21.9,0.0,48,3,2144,2023-10-12,12,35.0,18.0
108,서울,2023-10-12 13:00:00,23.4,0.0,41,3,2753,2023-10-12,13,25.0,16.0
108,서울,2023-10-12 14:00:00,24.0,0.0,41,3,2375,2023-10-12,14,23.0,10.0
108,서울,2023-10-12 15:00:00,23.0,0.0,45,6,2871,2023-10-12,15,23.0,13.0
108,서울,2023-10-12 16:00:00,22.0,0.0,46,4,2909,2023-10-12,16,24.0,15.0
108,서울,2023-10-12 17:00:00,21.4,0.0,54,6,2775,2023-10-12,17,25.0,14.0
108,서울,2023-10-12 18:00:00,20.0,0.0,57,5,2912,2023-10-12,18,33.0,15.0
